Date,Open,High,Low,Close,Adj Close,Volume
2010-11-29,112.167000,114.167000,110.682999,113.383003,54.600399,3058074
2010-11-30,113.750000,113.782997,110.442001,112.508003,54.179043,2389956
2010-12-01,113.241997,118.667000,112.349998,116.324997,56.017132,5146518
2010-12-02,117.016998,117.817001,113.758003,114.300003,55.041985,4533468
2010-12-03,114.949997,115.157997,111.842003,112.307999,54.082726,3874968
2010-12-06,111.516998,115.699997,110.366997,111.417000,53.653660,6787482
2010-12-07,111.567001,112.333000,109.525002,110.175003,53.055553,3117624
2010-12-08,109.500000,114.500000,109.417000,112.949997,54.391888,7353864
2010-12-09,114.150002,116.432999,108.442001,112.217003,54.038906,7257018
2010-12-10,111.667000,114.317001,111.432999,113.449997,54.632652,1601850
2010-12-13,114.167000,114.932999,110.167000,113.133003,54.480015,2864868
2010-12-14,114.667000,115.682999,112.192001,112.633003,54.239231,2883594
2010-12-15,115.500000,120.317001,115.417000,117.224998,56.450542,14296026
2010-12-16,117.833000,118.317001,114.417000,116.583000,56.141373,3962892
2010-12-20,116.500000,116.599998,114.516998,115.233002,55.491283,1172406
2010-12-21,115.833000,115.833000,113.358002,113.900002,54.849358,1684356
2010-12-22,114.500000,117.167000,112.682999,116.000000,55.860634,3231930
2010-12-23,116.983002,116.983002,114.025002,114.724998,55.246643,2147400
2010-12-24,113.167000,114.167000,111.667000,112.074997,53.970524,2692122
2010-12-27,112.083000,112.467003,110.349998,111.067001,53.485111,2500122
2010-12-28,110.532997,111.092003,110.067001,110.667000,53.292488,1444272
2010-12-29,111.008003,112.307999,111.008003,111.516998,53.701805,2187618
2010-12-30,110.342003,111.157997,108.833000,109.866997,52.907238,6127038
2010-12-31,110.167000,110.958000,109.074997,109.733002,52.842716,3622278
2011-01-03,110.333000,111.650002,109.300003,109.991997,52.967430,4395696
2011-01-04,110.167000,110.667000,108.342003,108.925003,52.453625,4079952
2011-01-05,109.167000,110.349998,105.167000,105.425003,50.768169,5729160
2011-01-06,106.000000,106.167000,102.258003,103.125000,49.660595,6407970
2011-01-07,103.167000,104.583000,102.500000,102.824997,49.516113,2571684
2011-01-10,103.175003,103.608002,100.175003,100.891998,48.585270,2696724
2011-01-11,100.583000,103.000000,98.833298,101.633003,48.942093,3219444
2011-01-12,101.333000,104.333000,99.016701,103.150002,49.672619,4722144
2011-01-13,103.167000,103.175003,99.099998,99.650002,47.987171,4792404
2011-01-14,99.166702,101.000000,98.000000,98.974998,47.662121,3852432
2011-01-17,102.317001,102.766998,97.191704,97.599998,46.999973,5949708
2011-01-18,98.166702,99.116699,97.216698,98.233299,47.304951,1261248
2011-01-19,98.233299,99.733299,96.849998,97.383301,46.895626,2187984
2011-01-20,97.033302,97.033302,95.400002,95.916702,46.189377,2239800
2011-01-21,95.525002,98.966698,94.191704,98.483299,47.425343,3971562
2011-01-24,98.724998,100.792000,98.491699,100.199997,48.252033,3262872
2011-01-25,100.967003,105.949997,100.417000,105.157997,50.639591,9417522
2011-01-27,105.500000,107.500000,102.733002,106.116997,51.101395,6946782
2011-01-28,106.650002,106.650002,103.366997,105.407997,50.759979,1856544
2011-01-31,103.883003,104.583000,100.500000,102.167000,49.199253,3819744
2011-02-01,100.807999,105.500000,96.008301,96.750000,46.590656,4962600
2011-02-02,97.341698,101.167000,95.166702,98.941704,47.646088,6973338
2011-02-03,98.275002,107.400002,97.000000,99.266701,47.802586,2380728
2011-02-04,98.733299,101.250000,97.516701,98.074997,47.228718,2008296
2011-02-07,99.191704,100.500000,97.516701,99.150002,47.746395,6396408
2011-02-08,100.333000,102.532997,99.241699,99.900002,48.107559,3738000
2011-02-09,99.866699,100.300003,96.016701,97.491699,46.947823,3634932
2011-02-10,97.491699,98.791702,96.341698,97.591698,46.995991,2141976
2011-02-11,97.500000,98.800003,91.216698,97.158302,46.787277,5072082
2011-02-14,96.708298,101.833000,96.708298,100.608002,48.448505,2663436
2011-02-15,101.467003,103.500000,100.000000,100.650002,48.468731,4470546
2011-02-16,101.000000,102.400002,100.157997,100.583000,48.436470,2333634
2011-02-17,100.983002,102.967003,98.666702,102.567001,49.391876,4473672
2011-02-18,102.500000,102.667000,98.349998,98.625000,47.493565,2437644
2011-02-21,98.333298,98.666702,96.125000,98.250000,47.312996,2016234
2011-02-22,96.166702,96.166702,93.375000,95.041702,45.768009,3446988
2011-02-23,93.500000,94.716698,92.858299,93.791702,45.166069,3155094
2011-02-24,92.516701,92.974998,88.224998,89.941704,43.312077,7632516
2011-02-25,91.133301,92.333298,88.400002,89.849998,43.267914,5219364
2011-02-28,90.266701,94.150002,89.699997,92.241699,44.419647,4297698
2011-03-01,93.000000,97.824997,93.000000,97.391701,46.899673,4275078
2011-03-03,94.833298,98.750000,93.541702,95.133301,45.812122,4622232
2011-03-04,97.216698,98.208298,94.533302,96.666702,46.550549,4232202
2011-03-07,93.333298,95.000000,92.166702,92.766701,44.672466,2371884
2011-03-08,93.333298,94.283302,92.550003,93.633301,45.089790,3114264
2011-03-09,94.966698,95.408302,90.500000,91.916702,44.263149,6727086
2011-03-10,90.833298,91.308296,89.683296,90.558296,43.608997,4454574
2011-03-11,91.400002,92.458298,89.708298,90.974998,43.809662,5487966
2011-03-14,91.916702,95.483299,91.866699,95.074997,45.784046,4771104
2011-03-15,94.500000,96.358299,92.933296,95.116699,45.804123,5137236
2011-03-16,96.666702,98.333298,95.550003,96.091698,46.273647,4396320
2011-03-17,94.416702,96.550003,94.416702,95.658302,46.064934,1117764
2011-03-18,93.750000,94.650002,92.500000,93.141701,44.853054,2187360
2011-03-21,93.141701,95.166702,92.183296,93.974998,45.254337,2603220
2011-03-22,93.916702,94.666702,92.983299,94.283302,45.402798,1406664
2011-03-23,93.900002,95.666702,92.866699,95.383301,45.932514,2140536
2011-03-24,95.383301,96.916702,94.533302,96.208298,46.329796,1529682
2011-03-25,96.166702,99.566704,95.208298,98.733299,47.545727,2312214
2011-03-28,99.000000,99.916702,97.166702,98.099998,47.240757,2070660
2011-03-29,98.650002,103.000000,98.366699,102.074997,49.154945,3860256
2011-03-30,102.483002,103.282997,100.958000,102.258003,49.243073,3473880
2011-03-31,101.833000,103.949997,100.508003,101.974998,49.106796,3936216
2011-04-01,100.250000,101.491997,99.541702,100.983002,48.629093,1653738
2011-04-04,99.683296,100.900002,99.183296,99.699997,48.011253,2299272
2011-04-05,99.233299,100.333000,98.783302,99.216698,47.778515,2034654
2011-04-06,99.683296,102.167000,99.466698,100.500000,48.396496,4989126
2011-04-07,100.833000,102.800003,100.508003,102.300003,49.263302,3324390
2011-04-08,101.417000,101.641998,99.349998,100.349998,48.324268,2866950
2011-04-11,98.250000,98.783302,97.691704,97.916702,47.152496,1918890
2011-04-13,98.550003,100.967003,98.550003,100.199997,48.252033,4507128
2011-04-15,99.266701,100.583000,98.416702,99.900002,48.107559,2041800
2011-04-18,99.716698,100.500000,97.500000,98.191704,47.284916,2058894
2011-04-19,98.666702,101.317001,97.583298,100.849998,48.565041,3905082
2011-04-20,101.000000,103.317001,99.875000,102.942001,49.572460,3807366
2011-04-21,101.675003,103.633003,101.467003,103.292000,49.741005,1621860
2011-04-25,102.016998,103.782997,102.016998,103.074997,49.636501,1036548
2011-04-26,104.500000,105.616997,103.667000,105.000000,50.563503,3034938
2011-04-27,104.833000,106.167000,104.516998,105.241997,50.680042,2937450
2011-04-28,105.833000,106.167000,104.500000,105.775002,50.936718,1657860
2011-04-29,106.167000,106.317001,104.233002,104.925003,50.527390,1272300
2011-05-02,105.000000,107.400002,104.366997,105.567001,50.836548,3391416
2011-05-03,106.000000,106.807999,104.199997,104.891998,50.511501,3462162
2011-05-04,105.782997,110.667000,105.208000,109.083000,52.529705,10272522
2011-05-05,110.000000,110.833000,106.842003,107.224998,51.634968,3947958
2011-05-06,109.699997,112.417000,109.199997,111.008003,53.456699,9671448
2011-05-09,111.500000,111.650002,108.349998,109.167000,52.570145,3580290
2011-05-10,110.108002,110.807999,106.224998,108.592003,52.293259,6130218
2011-05-11,108.167000,110.333000,106.667000,109.817001,52.883175,5613858
2011-05-12,109.667000,111.150002,109.525002,110.099998,53.019447,3283644
2011-05-13,111.167000,111.167000,108.224998,110.067001,53.003555,6209154
2011-05-16,112.500000,113.432999,107.491997,108.724998,52.357307,8330118
2011-05-17,109.817001,110.199997,107.057999,107.532997,51.783291,3166962
2011-05-18,107.917000,107.917000,101.750000,103.074997,49.636501,3648420
2011-05-19,104.167000,104.500000,102.500000,102.958000,49.580170,1902378
2011-05-20,103.417000,105.167000,102.842003,104.282997,50.218220,2347614
2011-05-23,104.349998,105.407997,102.000000,104.883003,50.507172,3443850
2011-05-24,104.667000,105.000000,103.032997,103.317001,49.753036,1311546
2011-05-25,103.317001,103.333000,100.016998,100.625000,48.456688,1341462
2011-05-26,100.833000,103.917000,99.166702,102.699997,49.455917,3904632
2011-05-27,103.008003,105.467003,102.875000,104.692001,50.415184,5820582
2011-05-30,105.766998,106.025002,104.000000,104.542000,50.342953,5597562
2011-05-31,105.449997,105.833000,104.616997,105.500000,50.804279,2824878
2011-06-01,104.682999,106.333000,104.342003,105.425003,50.768169,4031910
2011-06-02,104.958000,106.425003,104.282997,104.775002,50.455158,3296148
2011-06-03,105.016998,105.366997,102.883003,103.532997,49.857056,1835382
2011-06-06,103.616997,103.616997,101.667000,102.008003,49.122696,1838808
2011-06-07,102.167000,102.833000,101.366997,102.333000,49.279190,2993268
2011-06-08,102.016998,104.217003,101.675003,104.125000,50.142132,3317982
2011-06-09,103.333000,103.333000,101.849998,102.157997,49.194916,1106868
2011-06-10,101.641998,101.967003,100.616997,100.983002,48.629093,1245012
2011-06-13,101.833000,102.983002,101.192001,102.500000,49.359608,1608642
2011-06-14,103.333000,103.824997,102.667000,102.858002,49.532001,1317084
2011-06-15,103.307999,103.967003,102.167000,103.175003,49.684662,1283814
2011-06-16,103.667000,105.474998,103.516998,104.949997,50.539429,3387054
2011-06-17,105.000000,106.349998,103.366997,105.150002,50.635723,4897824
2011-06-20,105.833000,106.067001,99.699997,104.608002,50.374737,3649098
2011-06-21,103.792000,104.983002,102.583000,103.042000,49.620613,1726254
2011-06-22,103.333000,104.175003,101.858002,102.616997,49.415955,952524
2011-06-23,102.758003,105.708000,101.125000,102.866997,49.536339,4992966
2011-06-24,105.000000,106.891998,104.307999,105.782997,50.940567,10112694
2011-06-27,109.483002,114.449997,109.182999,110.657997,53.288155,19373934
2011-06-28,111.150002,111.608002,108.167000,108.625000,52.309135,3070872
2011-06-29,108.508003,108.883003,106.199997,107.317001,51.679279,3031734
2011-06-30,106.667000,109.508003,105.092003,108.375000,52.188759,6403500
2011-07-01,108.491997,108.500000,106.842003,107.525002,51.779430,1518654
2011-07-04,107.974998,108.532997,106.167000,107.824997,51.923901,1756650
2011-07-05,106.833000,110.417000,106.833000,109.833000,52.890862,4628592
2011-07-06,108.900002,109.000000,107.000000,108.508003,52.252804,1988088
2011-07-07,108.016998,110.900002,108.016998,110.675003,53.296337,2276340
2011-07-08,109.775002,132.817001,108.025002,111.542000,53.713860,7624434
2011-07-11,110.833000,112.491997,110.224998,111.182999,53.540977,1653468
2011-07-12,111.407997,112.991997,110.491997,111.358002,53.625252,2524992
2011-07-13,111.641998,112.317001,110.842003,111.458000,53.673393,3705156
2011-07-14,110.167000,112.317001,110.167000,111.150002,53.525074,1730070
2011-07-15,112.324997,112.817001,111.333000,112.008003,53.938248,2641068
2011-07-18,111.025002,112.483002,111.025002,112.133003,53.998444,1907502
2011-07-19,112.417000,112.782997,111.425003,112.008003,53.938248,1943058
2011-07-20,111.675003,112.000000,110.599998,111.250000,53.573231,1499136
2011-07-21,110.000000,111.108002,109.682999,110.116997,53.027637,1148496
2011-07-22,110.167000,111.891998,109.050003,111.491997,53.689770,2331894
2011-07-25,111.000000,112.667000,111.000000,111.883003,53.878063,1233366
2011-07-26,111.500000,112.467003,109.667000,110.391998,53.160057,2344404
2011-07-27,111.000000,111.000000,109.217003,109.782997,52.866795,794928
2011-07-28,109.891998,110.650002,108.667000,109.067001,52.521992,1561026
2011-07-29,109.983002,110.233002,108.500000,109.641998,52.798889,1207344
2011-08-01,110.182999,110.883003,108.667000,109.217003,52.594234,942630
2011-08-02,108.574997,110.333000,108.574997,109.657997,52.806591,2033622
2011-08-03,109.633003,111.667000,109.500000,110.958000,53.432621,2201160
2011-08-04,111.917000,115.750000,111.758003,114.766998,55.266861,4916118
2011-08-05,114.667000,118.167000,114.333000,117.050003,56.366272,8959194
2011-08-08,117.500000,119.074997,116.333000,117.157997,56.418270,4227408
2011-08-09,117.317001,118.807999,114.432999,115.349998,55.547615,5970030
2011-08-10,115.667000,116.500000,113.324997,115.616997,55.676197,3280314
2011-08-11,115.000000,116.067001,114.432999,114.983002,55.370884,2709228
2011-08-12,114.983002,115.817001,113.682999,115.141998,55.447460,5794080
2011-08-16,113.858002,115.557999,113.599998,114.641998,55.206684,1972218
2011-08-17,114.625000,116.500000,113.625000,114.250000,55.017910,3083244
2011-08-18,114.032997,114.633003,112.333000,113.217003,54.520454,708744
2011-08-19,114.157997,115.667000,113.182999,113.625000,54.716927,3640686
2011-08-22,113.925003,115.708000,113.866997,115.167000,55.459496,2517648
2011-08-23,116.000000,116.250000,114.000000,114.692001,55.230743,1817328
2011-08-24,113.516998,115.633003,113.516998,114.282997,55.033798,1421622
2011-08-25,114.650002,115.567001,113.508003,114.817001,55.290958,3171996
2011-08-26,114.358002,115.467003,109.717003,111.807999,53.841946,1660380
2011-08-29,113.167000,114.567001,112.258003,113.108002,54.467968,1092300
2011-08-30,114.167000,114.175003,111.358002,112.432999,54.142914,2849550
2011-09-02,112.667000,114.567001,111.000000,113.758003,54.780979,3095304
2011-09-05,112.833000,113.483002,110.508003,110.817001,60.853916,1571778
2011-09-06,112.483002,112.932999,111.199997,111.842003,61.416771,2023314
2011-09-07,111.917000,112.875000,110.833000,112.032997,61.521660,1506642
2011-09-08,111.275002,112.967003,110.858002,112.324997,61.682007,1932444
2011-09-09,111.366997,112.141998,109.083000,110.432999,60.643036,2928894
2011-09-12,110.833000,111.917000,108.233002,109.925003,60.364090,1961574
2011-09-13,110.250000,110.474998,108.775002,109.449997,60.103237,865998
2011-09-14,110.000000,111.442001,108.599998,110.067001,60.442055,2158212
2011-09-15,111.667000,112.650002,110.849998,112.233002,61.631496,1621068
2011-09-16,114.333000,114.907997,109.400002,109.932999,60.368469,4537308
2011-09-19,110.782997,111.000000,108.458000,110.608002,60.739140,1628598
2011-09-20,110.833000,111.500000,109.592003,110.833000,60.862694,1038882
