Date,Open,High,Low,Close,Adj Close,Volume
2018-11-29,3016.000000,3045.000000,2985.000000,3032.350098,3014.889404,414182
2018-11-30,null,null,null,null,null,null
2018-12-03,3175.000000,3188.899902,3081.350098,3094.500000,3076.681396,311813
2018-12-04,3100.199951,3128.750000,3056.100098,3093.100098,3075.289551,329006
2018-12-05,3090.000000,3109.399902,3065.050049,3093.000000,3075.189941,205221
2018-12-06,3078.899902,3078.899902,2980.000000,2986.350098,2969.154297,302116
2018-12-07,2986.350098,3013.850098,2950.000000,3005.350098,2988.044678,155500
2018-12-10,2984.949951,3000.000000,2930.000000,2980.649902,2963.486816,197626
2018-12-11,2970.000000,3009.899902,2940.000000,2997.199951,2979.941650,198219
2018-12-12,3001.800049,3074.000000,3000.250000,3056.500000,3038.900146,261560
2018-12-13,3088.000000,3157.949951,3083.149902,3143.199951,3125.100830,401085
2018-12-14,3139.699951,3171.100098,3097.449951,3135.750000,3117.693848,187229
2018-12-17,3159.750000,3170.000000,3114.000000,3163.199951,3144.985840,228526
2018-12-18,3157.000000,3183.000000,3130.000000,3168.699951,3150.454102,230834
2018-12-19,3179.899902,3245.000000,3170.000000,3228.850098,3210.257813,425672
2018-12-20,3207.699951,3234.750000,3160.149902,3170.850098,3152.591797,205790
2018-12-21,3199.000000,3200.000000,3107.100098,3119.800049,3101.835693,359201
2018-12-24,3120.500000,3157.000000,3082.149902,3100.550049,3082.696533,245822
2018-12-26,3086.399902,3114.000000,3041.000000,3088.949951,3071.163330,159442
2018-12-27,3110.000000,3124.949951,3062.000000,3075.399902,3057.691162,240314
2018-12-28,3083.000000,3114.350098,3080.949951,3098.500000,3080.658203,169577
2018-12-31,3105.149902,3120.000000,3083.000000,3115.399902,3097.460938,184698
2019-01-01,3120.000000,3128.899902,3080.000000,3103.050049,3085.182129,140863
2019-01-02,3100.000000,3131.000000,3081.199951,3116.850098,3098.902832,152324
2019-01-03,3116.850098,3177.000000,3097.399902,3135.899902,3117.842773,311498
2019-01-04,3137.949951,3159.199951,3105.550049,3122.699951,3104.718994,170818
2019-01-07,3137.100098,3155.000000,3125.000000,3143.800049,3125.697510,152966
2019-01-08,3155.000000,3155.000000,3080.000000,3089.550049,3071.760010,217274
2019-01-09,3114.000000,3119.850098,3081.000000,3092.649902,3074.841797,257227
2019-01-10,3100.000000,3100.000000,3073.000000,3088.949951,3071.163330,229690
2019-01-11,3090.000000,3116.750000,3079.600098,3096.850098,3079.017822,353709
2019-01-14,3102.000000,3124.000000,3063.000000,3113.649902,3095.720947,154975
2019-01-15,3120.149902,3199.899902,3095.000000,3183.899902,3165.566406,278642
2019-01-16,3184.000000,3204.899902,3145.000000,3175.750000,3157.463623,182044
2019-01-17,3181.000000,3212.000000,3175.050049,3207.100098,3188.633057,154540
2019-01-18,3214.850098,3217.350098,3134.250000,3171.350098,3153.088867,161433
2019-01-21,3170.000000,3198.550049,3136.500000,3148.399902,3130.270996,174710
2019-01-22,3150.000000,3174.949951,3130.149902,3153.649902,3135.490723,156085
2019-01-23,3177.000000,3229.000000,3161.050049,3203.850098,3185.401855,286992
2019-01-24,3217.000000,3225.000000,3190.550049,3216.850098,3198.326904,148520
2019-01-25,3221.000000,3270.000000,3193.050049,3206.649902,3188.185547,325166
2019-01-28,3210.500000,3222.000000,3131.000000,3203.449951,3185.003906,216799
2019-01-29,3197.000000,3197.000000,3152.500000,3180.050049,3161.738770,179979
2019-01-30,3197.000000,3222.000000,3180.100098,3208.800049,3190.323242,116521
2019-01-31,3231.949951,3231.949951,3189.199951,3197.699951,3179.287109,255273
2019-02-01,3201.000000,3286.000000,3201.000000,3251.000000,3232.280273,387188
2019-02-04,3251.350098,3280.399902,3228.199951,3266.000000,3247.193848,140277
2019-02-05,3278.000000,3316.000000,3150.100098,3167.050049,3148.813721,503959
2019-02-06,3188.500000,3199.949951,3105.050049,3181.399902,3163.080811,313476
2019-02-07,3210.000000,3230.000000,3174.100098,3214.100098,3195.592773,374133
2019-02-08,3138.500000,3210.000000,3095.000000,3110.000000,3092.092041,640983
2019-02-11,3120.000000,3132.300049,3055.300049,3107.550049,3089.656250,265355
2019-02-12,3105.000000,3107.000000,3001.000000,3008.600098,2991.276123,515301
2019-02-14,2915.000000,2949.000000,2900.000000,2924.600098,2907.759766,288540
2019-02-15,2945.000000,2945.000000,2846.000000,2858.350098,2841.891357,374811
2019-02-18,2860.000000,2939.000000,2759.000000,2911.699951,2894.933838,700981
2019-02-19,2910.199951,2975.949951,2851.000000,2873.550049,2857.003662,484180
2019-02-20,2884.000000,2930.000000,2884.000000,2922.300049,2905.472900,271061
2019-02-21,2943.949951,3018.000000,2935.000000,3001.600098,2984.316406,724297
2019-02-22,3008.000000,3057.300049,2972.699951,3012.800049,2995.451904,313430
2019-02-25,3013.199951,3077.000000,2982.000000,3048.199951,3030.647949,336072
2019-02-26,3056.000000,3092.949951,3018.250000,3073.500000,3055.802246,568492
2019-02-27,3080.000000,3108.949951,3023.350098,3058.600098,3040.988281,393442
2019-02-28,3071.000000,3098.600098,3032.899902,3056.899902,3039.297852,447041
2019-03-01,3083.000000,3090.350098,3062.300049,3077.250000,3059.530762,217420
2019-03-05,3065.199951,3100.250000,3060.000000,3068.850098,3051.179199,246280
2019-03-06,3086.949951,3086.949951,3009.000000,3026.850098,3009.420898,383038
2019-03-07,3045.000000,3069.000000,3028.699951,3043.850098,3026.322998,254411
2019-03-08,3041.000000,3079.500000,3021.000000,3071.199951,3053.515381,190651
